,supplier,buyer,supplier_nace,buyer_nace
25984,21685,18650,59,59
25985,21694,12009,27,42
25986,21696,26576,31,41
25987,21712,30504,20,16
25988,23290,30504,84,16
25989,21719,7969,54,41
25990,31396,7969,70,41
25991,21721,24297,41,21
25992,23874,24297,41,21
25993,30741,24297,40,21
25994,21721,24784,41,49
25995,21725,7535,59,62
25996,21735,9690,8,54
25997,21740,4041,49,41
25998,21746,10105,9,41
25999,21746,10368,9,54
26000,21747,16818,23,41
26001,28669,16818,64,41
26002,33251,16818,84,41
26003,21750,12634,8,41
26004,21750,23527,8,42
26005,21750,30493,8,41
26006,21757,19439,0,39
26007,21762,9082,62,55
26008,21763,1692,41,72
26009,22593,1692,68,72
26010,21766,16189,40,38
26011,25034,16189,59,38
26012,26125,16189,42,38
26013,21770,12784,29,23
26014,21779,8983,62,41
26015,21784,19872,46,41
26016,21795,9580,18,48
26017,21795,23068,18,61
26018,21813,19767,41,41
26019,21824,4283,23,42
26020,21824,25148,23,42
26021,21824,21731,23,37
26022,21824,16789,23,72
26023,21830,13733,39,60
26024,21832,14097,41,41
26025,21832,22744,41,26
26026,26521,22744,71,26
26027,21835,19231,23,64
26028,28631,19231,41,64
26029,21840,9018,32,59
26030,21840,8086,32,54
26031,21845,16737,71,37
26032,21845,29548,71,0
26033,21846,5369,46,84
26034,21847,26733,36,41
26035,21853,14572,39,47
26036,21854,1165,70,27
26037,21856,3570,41,70
26038,21856,5355,41,41
26039,21859,7627,41,41
26040,21862,14952,43,0
26041,21862,23811,43,23
26042,21863,32138,46,44
26043,21877,2452,41,71
26044,21883,26911,40,40
26045,21892,1807,40,59
26046,21908,27544,0,40
26047,25870,27544,70,40
26048,21913,26361,77,60
26049,21914,4781,40,77
26050,21917,30490,8,72
26051,21920,20828,70,40
26052,21927,20146,54,54
26053,21936,14281,6,43
26054,33248,14281,84,43
26055,21940,13185,35,72
26056,21946,8887,59,71
26057,24272,8887,32,71
26058,30500,8887,39,71
26059,21950,4207,26,62
26060,21957,24699,47,40
26061,23244,24699,71,40
26062,25873,24699,41,40
26063,21982,11213,14,42
26064,21984,12337,41,41
26065,24230,12337,39,41
26066,21990,28861,43,59
26067,21996,10457,84,41
26068,22002,21989,35,35
26069,22016,22335,32,71
26070,22016,12848,32,41
26071,32262,12848,84,41
26072,22016,17316,32,38
26073,23778,17316,84,38
26074,22016,2430,32,72
26075,22016,33248,32,84
26076,22016,5091,32,18
26077,22016,7900,32,42
26078,22016,26090,32,39
26079,22016,3106,32,72
26080,22016,15759,32,84
26081,22016,5876,32,54
26082,22016,21932,32,35
26083,23127,21932,72,35
26084,22016,26737,32,70
26085,22016,21117,32,67
26086,24836,21117,84,67
26087,32045,21117,33,67
26088,22016,19601,32,0
26089,22016,17280,32,37
26090,22016,5372,32,8
26091,22016,25925,32,41
26092,22016,23777,32,49
26093,23969,23777,41,49
26094,22016,32002,32,40
26095,26219,32002,46,40
26096,22016,18515,32,84
26097,22016,11923,32,42
26098,22016,16003,32,11
26099,22016,32838,32,84
26100,22016,696,32,41
26101,26058,696,59,41
26102,26180,696,41,41
26103,22016,18820,32,41
26104,22016,23703,32,41
26105,22016,17744,32,39
26106,22016,20976,32,25
26107,22016,1920,32,23
26108,22016,2922,32,42
26109,22016,5618,32,9
26110,22016,22396,32,41
26111,22016,2858,32,42
26112,22016,15060,32,59
26113,22016,14043,32,41
26114,22016,1406,32,70
26115,22016,3796,32,23
26116,22016,22867,32,40
26117,22016,9647,32,41
26118,22016,23405,32,41
26119,22016,30883,32,41
26120,22016,5206,32,46
26121,22395,5206,32,46
26122,22016,22340,32,41
26123,22016,21181,32,41
26124,22016,28167,32,59
26125,22016,21653,32,40
26126,22107,21653,21,40
26127,22649,21653,61,40
26128,22016,16862,32,37
26129,22016,27701,32,84
26130,22016,30795,32,18
26131,22016,9508,32,84
26132,22016,26833,32,38
26133,22016,3671,32,50
26134,22944,3671,40,50
26135,22016,28306,32,54
26136,22016,30460,32,70
26137,22028,8507,40,40
26138,26166,8507,41,40
26139,31042,8507,70,40
26140,22030,27849,59,84
26141,24144,27849,59,84
26142,22038,11095,72,42
26143,22038,27299,72,8
26144,22052,32476,38,84
26145,22061,31546,41,51
26146,22077,30144,41,67
26147,24700,30144,46,67
26148,22094,15072,43,40
26149,22095,7912,38,43
26150,27298,7912,83,43
26151,22100,22948,84,63
26152,26732,22948,50,63
26153,26925,22948,8,63
26154,22107,2211,21,42
26155,22107,21770,21,29
26156,22107,3418,21,32
26157,22107,18729,21,20
26158,22107,16933,21,62
26159,22107,10079,21,0
26160,22107,23624,21,72
26161,22107,19834,21,70
26162,22107,13302,21,0
26163,22110,24097,84,40
26164,22113,26963,26,72
26165,22120,13854,41,23
26166,22120,9512,41,18
26167,22120,6431,41,26
26168,22997,6431,40,26
26169,27323,6431,20,26
26170,22120,4546,41,43
26171,22127,24580,84,84
26172,22128,16574,41,42
26173,22138,3220,43,41
26174,22141,9848,54,64
26175,22162,28852,41,64
26176,22167,4479,41,59
26177,22168,7530,20,71
26178,22172,10844,41,42
26179,22183,24740,43,37
26180,22186,9936,42,24
26181,33461,9936,84,24
26182,22197,10541,32,54
26183,22205,5586,41,9
26184,22208,5962,41,71
26185,22215,2564,21,40
26186,31968,2564,54,40
26187,22223,1326,61,23
26188,22225,31823,67,23
26189,25615,31823,81,23
26190,30799,31823,37,23
26191,22227,6909,43,41
26192,22230,17848,20,65
26193,22234,24048,23,41
26194,22238,14019,41,64
26195,22254,19991,42,61
26196,23737,19991,37,61
26197,22254,20253,42,84
26198,22264,116,84,23
26199,22266,21595,1,46
26200,22272,18555,42,46
26201,22288,7071,54,46
26202,22288,1388,54,41
26203,22299,15484,84,61
26204,22307,23617,46,59
26205,22317,28623,39,40
26206,22320,7162,59,51
26207,22339,32909,84,84
26208,22340,11840,41,54
26209,22344,30365,84,41
26210,22354,12372,41,41
26211,22356,5284,27,41
26212,25337,5284,42,41
26213,30387,5284,70,41
26214,31699,5284,41,41
26215,22356,16380,27,53
26216,22356,27475,27,84
26217,22357,24612,41,70
26218,22369,21300,69,41
26219,22373,4790,0,23
26220,22382,8575,71,8
26221,22384,17017,72,51
26222,22392,32298,23,84
26223,22395,733,32,19
26224,30513,733,35,19
26225,22395,14842,32,41
26226,22809,14842,6,41
26227,29449,14842,25,41
26228,22395,9663,32,84
26229,22395,7397,32,48
26230,22395,16308,32,41
26231,25437,16308,64,41
26232,22395,5606,32,50
26233,22395,7830,32,68
26234,22395,2567,32,59
26235,22395,27474,32,84
26236,22395,15055,32,8
26237,22395,13077,32,62
26238,22395,23776,32,1
26239,22395,31647,32,41
26240,22395,23928,32,20
26241,29955,23928,84,20
26242,22395,19928,32,72
26243,22395,30309,32,8
26244,31973,30309,34,8
26245,22395,3534,32,43
26246,22397,17143,43,32
26247,26702,17143,41,32
26248,22407,26655,84,42
26249,31982,26655,0,42
26250,22416,16276,46,46
26251,22425,22764,42,46
26252,27175,22764,54,46
26253,27283,22764,54,46
26254,22425,17964,42,42
26255,22436,11754,41,53
26256,22436,18609,41,64
26257,31785,18609,40,64
26258,32233,18609,84,64
26259,22457,26145,40,59
26260,22481,2532,59,42
26261,22488,8776,41,42
26262,22491,28003,61,51
26263,25542,28003,54,51
26264,29478,28003,41,51
26265,22491,15613,61,84
26266,22491,30699,61,42
26267,22491,1593,61,41
26268,22494,26318,41,42
26269,22521,11309,70,41
26270,22530,6494,84,41
26271,22545,131,59,40
26272,22586,11519,39,41
26273,22586,33122,39,84
26274,22592,11855,20,21
26275,27339,11855,32,21
26276,22618,2422,84,41
26277,22620,3506,84,37
26278,22626,5967,84,37
26279,22626,16945,84,84
26280,22628,27089,84,8
26281,22643,33039,84,84
26282,22645,16777,37,37
26283,30869,16777,41,37
26284,22647,23701,39,8
26285,22648,841,38,84
26286,22652,15210,70,32
26287,28603,15210,84,32
26288,22654,14855,40,70
26289,22661,13612,23,59
26290,22681,2291,41,84
26291,22681,29986,41,43
26292,22681,20599,41,59
26293,22681,3089,41,41
26294,22681,13829,41,20
26295,22686,10098,39,43
26296,22690,16859,26,84
26297,22693,22758,39,21
26298,22703,8012,67,42
26299,22707,22249,21,70
26300,22711,2329,70,59
26301,22714,21854,53,70
26302,22714,12201,53,42
26303,22716,20712,41,41
26304,22722,23649,0,84
26305,22725,20163,41,84
26306,22728,31606,41,49
26307,22734,13133,41,37
26308,22745,16601,41,41
26309,28271,16601,40,41
26310,22745,27966,41,84
26311,22746,24323,8,41
26312,22747,26444,59,59
26313,22750,21141,38,70
26314,22750,3905,38,59
26315,29830,3905,41,59
26316,22750,27735,38,42
26317,33225,27735,84,42
26318,22750,11977,38,41
26319,22751,30503,56,59
26320,22752,9051,27,84
26321,22752,1757,27,40
26322,22882,1757,43,40
26323,22757,1339,32,41
26324,22758,25381,21,40
26325,22760,12557,32,35
26326,25220,12557,59,35
26327,22760,29899,32,48
26328,22760,8876,32,41
26329,27316,8876,39,41
26330,22760,19120,32,20
26331,30154,19120,37,20
26332,22760,12796,32,24
26333,27298,12796,83,24
26334,22760,8642,32,40
26335,27906,8642,8,40
26336,22760,20750,32,42
26337,22760,31999,32,0
26338,22760,4131,32,40
26339,22760,15996,32,0
26340,22760,13026,32,84
26341,26270,13026,40,84
26342,22760,1346,32,41
26343,22763,15954,65,41
26344,22764,17067,46,41
26345,29031,17067,43,41
26346,22765,14733,50,54
26347,22766,17241,42,41
26348,22768,10309,46,26
26349,22773,17393,1,59
26350,22782,16747,59,84
26351,22785,1545,84,37
26352,22792,14871,41,23
26353,22792,25968,41,23
26354,31721,25968,84,23
26355,22807,12797,31,60
26356,22819,5139,41,59
26357,22819,13710,41,43
26358,22821,14197,41,51
26359,22828,15441,8,42
26360,22834,29614,9,70
26361,29772,29614,0,70
26362,22843,28124,83,54
26363,22851,27553,23,41
26364,24024,27553,43,41
26365,22854,10413,40,39
26366,22858,342,20,20
26367,22862,22089,8,39
26368,22868,23011,23,50
26369,22871,9411,46,8
26370,22882,18330,43,41
26371,22887,29357,42,49
26372,22894,10952,8,63
26373,22901,25330,40,59
26374,22910,33450,59,84
26375,22911,9953,59,40
26376,22917,4917,22,26
26377,22917,2870,22,42
26378,22921,27197,8,84
26379,22921,13061,8,41
26380,22922,11048,23,41
26381,23470,11048,84,41
26382,32120,11048,59,41
26383,22928,6861,54,84
26384,22929,13093,41,41
26385,29840,13093,8,41
26386,31973,13093,34,41
26387,22934,18737,70,61
26388,23228,18737,41,61
26389,22938,28929,54,39
26390,22944,18339,40,62
26391,22945,10303,41,42
26392,22946,19806,41,59
26393,26965,19806,23,59
26394,29026,19806,59,59
26395,22952,30462,46,37
26396,22952,8615,46,42
26397,22952,14206,46,38
26398,22952,21702,46,18
26399,22952,17987,46,84
26400,22952,19242,46,42
26401,22952,31025,46,8
26402,22952,32757,46,84
26403,29454,32757,31,84
26404,22952,1825,46,70
26405,22952,18453,46,42
26406,22952,17177,46,59
26407,22952,11196,46,84
26408,22952,18229,46,23
26409,22952,2373,46,84
26410,22952,31211,46,43
26411,22952,17896,46,72
26412,22952,1265,46,23
26413,22952,15022,46,18
26414,23632,15022,84,18
26415,22952,11068,46,41
26416,22952,5623,46,41
26417,23731,5623,26,41
26418,22962,31272,16,67
26419,30353,31272,41,67
26420,22963,21113,56,39
26421,22965,21113,41,39
26422,22965,1778,41,61
26423,22965,6583,41,42
26424,22965,9027,41,9
26425,29802,9027,62,9
26426,22977,32120,39,59
26427,22987,5185,59,42
26428,22987,24448,59,42
26429,22992,21610,54,8
26430,23002,30210,61,8
26431,23010,11056,54,56
26432,23019,28781,70,41
26433,26270,28781,40,41
26434,23019,4886,70,43
26435,23019,8747,70,43
26436,23019,18180,70,41
26437,23019,17763,70,71
26438,23019,18499,70,8
26439,23019,24530,70,64
26440,23019,9754,70,84
26441,23019,30822,70,23
26442,23019,9945,70,0
26443,23408,9945,43,0
26444,23019,30211,70,35
26445,23022,31107,70,65
26446,32240,31107,84,65
26447,23031,8323,8,42
26448,23041,19470,40,80
26449,23044,9693,60,41
26450,23046,7706,64,54
26451,23054,4691,26,84
26452,23058,19546,64,40
26453,23063,22060,29,48
26454,23084,24749,41,7
26455,23088,31843,59,61
26456,23110,26860,41,80
26457,23114,19526,40,37
26458,23114,12515,40,39
26459,23125,20677,62,42
26460,23127,10981,72,26
26461,23128,9803,38,64
26462,23131,19940,32,23
26463,23131,474,32,84
26464,23144,2031,71,41
26465,23146,28450,23,14
26466,23147,2592,41,47
26467,23149,3028,27,42
26468,23158,19106,24,41
26469,23171,28686,59,61
26470,23180,13288,46,38
26471,23186,10818,84,42
26472,23186,3709,84,8
26473,28105,3709,84,8
26474,23191,9044,62,41
26475,23203,22626,38,84
26476,23216,4884,6,8
26477,28119,4884,0,8
26478,23222,20803,40,40
26479,23228,9844,41,8
26480,23228,7230,41,59
26481,23228,6216,41,61
26482,23234,12602,59,20
26483,23234,11454,59,84
26484,23256,22172,84,41
26485,23258,25515,43,42
26486,31878,25515,41,42
26487,23258,21245,43,39
26488,23263,4094,41,0
26489,23274,31689,41,84
26490,23290,2841,84,54
26491,23292,24343,54,68
26492,23302,12705,84,42
26493,23329,18671,39,84
26494,23330,10443,77,59
26495,23332,16473,47,41
26496,23341,6673,59,42
26497,23348,31826,8,54
26498,23352,20042,72,26
26499,26581,20042,51,26
26500,23354,15286,71,41
26501,23373,20913,60,59
26502,23375,16175,1,0
26503,26083,16175,67,0
26504,23378,20170,59,59
26505,23383,18813,40,43
26506,23393,9842,61,20
26507,23899,9842,46,20
26508,23423,286,68,54
26509,23424,23650,27,84
26510,23425,25327,0,37
26511,23428,9124,43,41
26512,23428,11783,43,42
26513,23440,18535,9,59
26514,23441,14510,41,24
26515,30000,14510,41,24
26516,23442,6748,24,26
26517,23454,21387,70,41
26518,23459,2856,59,41
26519,23483,5391,46,22
26520,24281,5391,60,22
26521,25959,5391,32,22
26522,23486,12771,84,41
26523,23491,25930,43,84
26524,23492,2393,71,84
26525,23515,8825,53,41
26526,32168,8825,42,41
26527,23518,11971,41,71
26528,23524,22238,23,41
26529,23932,22238,84,41
26530,27022,22238,84,41
26531,23529,16635,43,72
26532,23540,30376,43,65
26533,23548,6196,41,41
26534,23550,23806,23,70
26535,23555,1975,40,54
26536,23556,30951,38,72
26537,23559,28603,59,84
26538,23562,3166,42,61
26539,23572,14141,9,41
26540,27634,14141,8,41
26541,23572,9613,9,51
26542,23572,2761,9,84
26543,23572,9961,9,39
26544,23572,9976,9,42
26545,23572,27784,9,42
26546,27638,27784,54,42
26547,23572,30659,9,39
26548,31878,30659,41,39
26549,23572,25622,9,32
26550,23572,17158,9,46
26551,23572,23587,9,42
26552,23575,17793,40,46
26553,23586,3811,41,72
26554,23597,9890,41,41
26555,23600,26667,23,28
26556,23605,4189,16,84
26557,23611,20141,59,60
26558,23622,27914,27,74
26559,23632,4834,84,8
26560,24560,4834,59,8
26561,23633,19752,84,0
26562,23636,25977,41,39
26563,23639,4713,84,41
26564,23645,32323,64,84
26565,23654,19804,61,20
26566,24293,19804,8,20
26567,23672,29604,43,40
26568,23676,22897,71,42
26569,23686,3174,42,59
26570,23708,19912,62,42
26571,23713,447,50,71
26572,23741,18321,41,0
26573,27274,18321,50,0
26574,23742,1237,23,84
26575,23746,3053,51,59
26576,23759,3104,84,41
26577,23761,13146,80,32
26578,30691,13146,41,32
26579,23765,20973,37,46
26580,25443,20973,40,46
26581,23771,31946,60,40
26582,23772,10853,60,35
26583,23856,10853,32,35
26584,23774,32065,59,0
26585,23779,17705,39,39
26586,23780,13127,81,59
26587,23791,30917,39,54
26588,23797,11206,46,59
26589,23797,17365,46,59
26590,23797,23471,46,46
26591,23800,19441,59,41
26592,26284,19441,41,41
26593,23809,21960,41,41
26594,23809,31655,41,0
26595,23810,30279,84,83
26596,23825,17400,9,41
26597,23827,3193,18,6
26598,23827,26734,18,23
26599,24037,26734,8,23
26600,23827,6535,18,41
26601,23829,21006,42,41
26602,23833,32028,84,33
26603,31396,32028,70,33
26604,23834,2939,64,84
26605,23856,755,32,62
26606,23856,29582,32,41
26607,26869,29582,0,41
26608,30025,29582,43,41
26609,23856,5969,32,42
26610,23856,29921,32,59
26611,23856,14610,32,40
26612,23859,15768,35,41
26613,23868,28008,32,84
26614,23869,16661,22,46
26615,23874,1935,41,39
26616,23874,10029,41,3
26617,23874,5793,41,20
26618,23876,909,42,53
26619,23877,20098,59,65
26620,23880,32354,59,84
26621,23881,12758,39,42
26622,23881,29467,39,64
26623,23899,10638,46,59
26624,23899,16720,46,54
26625,23899,12956,46,47
26626,23899,28630,46,41
26627,23899,28156,46,59
26628,23899,29179,46,84
26629,23899,4069,46,23
26630,30850,4069,41,23
26631,23899,7657,46,40
26632,23899,16103,46,84
26633,23899,33422,46,84
26634,23899,15669,46,56
26635,23909,16151,20,41
26636,23909,1970,20,48
26637,29478,1970,41,48
26638,23912,9008,41,84
26639,23921,14923,65,23
26640,32265,14923,84,23
26641,23922,25530,41,49
26642,23925,3138,23,84
26643,23934,1315,37,41
26644,29449,1315,25,41
26645,23935,2815,20,42
26646,23942,22701,41,41
26647,23942,21234,41,59
26648,23942,27047,41,84
26649,23942,3683,41,14
26650,26362,3683,41,14
26651,23942,18610,41,41
26652,23942,30272,41,41
26653,23942,29709,41,42
26654,23942,7596,41,41
26655,24214,7596,46,41
26656,23951,138,56,38
26657,23962,19588,41,41
26658,24027,19588,40,41
26659,25110,19588,71,41
26660,28386,19588,59,41
26661,29614,19588,70,41
26662,23963,24040,40,20
26663,23963,301,40,80
26664,31721,301,84,80
26665,23963,2459,40,41
26666,27411,2459,39,41
26667,23966,2325,67,84
26668,23970,22011,20,40
26669,23970,27582,20,42
26670,23973,4035,42,65
26671,29478,4035,41,65
26672,23985,31114,32,80
26673,23985,29875,32,59
26674,23988,14830,59,62
26675,24000,1990,20,59
26676,24002,20924,16,41
26677,24019,20542,37,41
26678,24021,2079,0,46
26679,24026,5965,40,41
26680,24027,29433,40,40
26681,26796,29433,41,40
26682,24037,5346,8,42
26683,24040,22147,20,59
26684,24053,16220,84,59
26685,30884,16220,54,59
26686,24055,5958,41,67
26687,24065,2963,64,41
26688,25890,2963,41,41
26689,24065,4137,64,23
26690,24069,12919,41,46
26691,24069,26955,41,14
26692,24069,9329,41,84
26693,24071,12155,41,84
26694,24072,15449,31,32
26695,24078,14712,37,60
26696,24083,27971,83,41
26697,24085,21617,43,41
26698,24089,30205,8,26
26699,24089,13065,8,59
26700,24090,13825,20,32
26701,24093,33410,41,84
26702,24127,234,59,41
26703,24129,7911,61,81
26704,24129,13451,61,46
26705,24142,26237,32,49
26706,27568,26237,62,49
26707,24149,29754,20,41
26708,27296,29754,84,41
26709,24162,24322,32,84
26710,27208,24322,59,84
26711,27310,24322,23,84
26712,24169,16300,41,23
26713,31757,16300,84,23
26714,24170,10584,84,54
26715,24176,16630,54,42
26716,24177,31553,23,32
26717,24214,29781,46,6
26718,24217,14326,67,42
26719,24217,22113,67,26
26720,24222,10265,40,71
26721,24225,3789,39,0
26722,24229,21637,37,24
26723,24240,372,4,42
26724,24248,9606,59,41
26725,24253,27394,84,40
26726,24262,22723,56,40
26727,24266,16478,74,80
26728,24273,4437,46,50
26729,24274,17250,70,41
26730,25111,17250,33,41
26731,24279,715,41,56
26732,24293,4458,8,37
26733,24293,19132,8,41
26734,24293,16820,8,41
26735,24293,3344,8,72
26736,24293,8764,8,40
26737,24293,23976,8,54
26738,24293,3056,8,42
26739,24294,17579,59,41
26740,24295,2834,8,84
26741,24504,2834,41,84
26742,28660,2834,59,84
26743,31679,2834,64,84
26744,24298,5350,70,24
26745,24299,31165,41,42
26746,24305,29432,71,48
26747,24321,14752,7,84
26748,24322,14938,84,48
26749,24325,10272,41,40
26750,24330,29995,46,8
26751,25689,29995,43,8
26752,24336,15183,9,0
26753,30308,15183,62,0
26754,24338,19715,40,41
26755,24340,8127,61,84
26756,24349,4224,64,41
26757,29133,4224,41,41
26758,24350,32854,70,84
26759,24350,24010,70,0
26760,24351,26309,42,41
26761,24486,26309,41,41
26762,24362,8559,54,20
26763,29482,8559,20,20
26764,24363,21916,70,83
26765,24364,20425,40,46
26766,24370,851,61,62
26767,24370,23195,61,43
26768,24371,24342,24,37
26769,24371,27798,24,70
26770,24371,2975,24,41
26771,24371,20900,24,43
26772,24371,10507,24,43
26773,24371,16666,24,84
26774,24371,195,24,54
26775,24371,2619,24,0
26776,24371,32435,24,84
26777,24371,22793,24,41
26778,31970,22793,46,41
26779,24372,14423,23,77
26780,24379,25114,0,8
26781,24383,9751,43,41
26782,24388,19084,8,48
26783,24391,7214,46,40
26784,24411,5530,0,0
26785,24433,22975,71,46
26786,24435,22796,37,41
26787,24435,30777,37,42
26788,24439,7548,54,21
26789,31314,7548,33,21
26790,24441,28619,42,24
26791,24446,13029,35,41
26792,24446,3595,35,41
26793,24452,19190,84,41
26794,24454,12157,59,77
26795,24455,1090,49,43
26796,24464,6627,65,32
26797,24470,8868,41,39
26798,24481,1171,40,59
26799,24481,32106,40,38
26800,24481,704,40,60
26801,24487,20450,23,40
26802,24505,2218,4,39
26803,24534,18368,49,62
26804,24541,16867,71,43
26805,24553,798,48,76
26806,24557,18560,64,16
26807,24557,22540,64,41
26808,24560,4857,59,8
26809,24560,21558,59,41
26810,24560,10749,59,54
26811,24560,4446,59,61
26812,24560,25551,59,41
26813,24560,30532,59,84
26814,24560,23852,59,55
26815,24560,3179,59,41
26816,24560,8271,59,55
26817,24560,22702,59,23
26818,24565,14248,59,84
26819,24567,10112,71,72
